Date,Open,High,Low,Close,Adj Close,Volume,Price,PE_Ratio,EPS_Growth,ROE,Dividend_Yield,PEG_Ratio,Debt_Equity,PS_Ratio,Current_Ratio,Insider_Ownership
2021-06-29 09:30:00,356.2699890136719,356.739990234375,349.04998779296875,351.8900146484375,349.1501159667969,21417300,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-06-30 09:30:00,352.1700134277344,352.9200134277344,347.1700134277344,347.7099914550781,345.00262451171875,15107500,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-01 09:30:00,346.82000732421875,354.6700134277344,346.5,354.3900146484375,351.6306457519531,17137000,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-02 09:30:00,355.1000061035156,356.44000244140625,352.6199951171875,354.70001220703125,351.938232421875,11521300,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-06 09:30:00,356.5,358.7900085449219,349.17999267578125,352.7799987792969,350.0331115722656,13488500,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-07 09:30:00,355.260009765625,356.489990234375,350.0,350.489990234375,347.76092529296875,14218900,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-08 09:30:00,345.7300109863281,348.3299865722656,342.5599975585937,345.6499938964844,342.9586181640625,14406500,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-09 09:30:00,345.32000732421875,350.7099914550781,345.2699890136719,350.4200134277344,347.6914978027344,13018700,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-12 09:30:00,351.2300109863281,354.19000244140625,349.6400146484375,353.1600036621094,350.41015625,10018600,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-13 09:30:00,351.5,358.489990234375,348.79998779296875,352.0899963378906,349.3485107421875,11456000,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-14 09:30:00,354.5599975585937,355.20001220703125,346.7300109863281,347.6300048828125,344.9232177734375,13894200,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-15 09:30:00,349.2300109863281,349.2300109863281,340.2200012207031,344.4599914550781,341.77789306640625,14781600,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-16 09:30:00,344.9100036621094,345.989990234375,340.1400146484375,341.1600036621094,338.5036315917969,11026100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-19 09:30:00,337.57000732421875,339.7900085449219,334.5400085449219,336.95001220703125,334.3263854980469,14372300,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-20 09:30:00,338.79998779296875,343.45001220703125,334.5,341.6600036621094,338.99969482421875,11024300,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-21 09:30:00,341.5,346.5199890136719,341.25,346.2300109863281,343.5341796875,9279700,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-22 09:30:00,346.67999267578125,351.5400085449219,345.2099914550781,351.19000244140625,348.4554748535156,12385400,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-23 09:30:00,360.9100036621094,375.3299865722656,357.19000244140625,369.7900085449219,366.91064453125,33694300,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-26 09:30:00,369.5799865722656,374.4400024414063,368.2200012207031,372.4599914550781,369.5598754882813,14925200,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-27 09:30:00,371.9100036621094,373.1499938964844,364.5499877929688,367.80999755859375,364.9460754394531,15705400,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-28 09:30:00,374.55999755859375,377.5499877929688,366.9299926757813,373.2799987792969,370.37353515625,29676900,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-29 09:30:00,361.0,365.5199890136719,356.739990234375,358.32000732421875,355.5299377441406,33413200,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-07-30 09:30:00,354.0,360.7300109863281,352.94000244140625,356.29998779296875,353.52569580078125,15976200,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-02 09:30:00,358.1000061035156,359.3999938964844,350.739990234375,351.95001220703125,349.2096252441406,13180400,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-03 09:30:00,352.7300109863281,353.7699890136719,347.70001220703125,351.239990234375,348.5050964355469,12406100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-04 09:30:00,352.4200134277344,360.4800109863281,351.510009765625,358.9200134277344,356.1253356933594,14180600,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-05 09:30:00,359.6400146484375,363.8999938964844,356.8999938964844,362.9700012207031,360.1437683105469,10247200,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-06 09:30:00,361.3999938964844,365.1499938964844,361.3999938964844,363.510009765625,360.6795959472656,8925000,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-09 09:30:00,363.760009765625,365.7799987792969,360.75,361.6099853515625,358.7943420410156,7798900,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-10 09:30:00,361.8299865722656,364.1000061035156,359.0400085449219,361.1300048828125,358.318115234375,7469900,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-11 09:30:00,362.1000061035156,362.3599853515625,357.8099975585937,359.9599914550781,357.1571655273437,8400300,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-12 09:30:00,358.45001220703125,363.0,357.1099853515625,362.6499938964844,359.82623291015625,7170700,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-13 09:30:00,362.9700012207031,364.6600036621094,361.4800109863281,363.1799926757813,360.3521423339844,7195700,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-16 09:30:00,362.5199890136719,366.9500122070313,357.3800048828125,366.55999755859375,363.705810546875,11222100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-17 09:30:00,362.9800109863281,364.6700134277344,355.07000732421875,358.45001220703125,355.65899658203125,12328700,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-18 09:30:00,356.25,359.8599853515625,355.1499938964844,355.45001220703125,352.682373046875,10042400,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-19 09:30:00,351.3500061035156,357.57000732421875,351.0,355.1199951171875,352.3548889160156,12004500,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-20 09:30:00,354.6000061035156,359.989990234375,353.3099975585937,359.3699951171875,356.57183837890625,8697700,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-23 09:30:00,359.44000244140625,365.6900024414063,359.1000061035156,363.3500061035156,360.5208740234375,10942000,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-24 09:30:00,363.6600036621094,367.9599914550781,361.8399963378906,365.510009765625,362.6640625,9235100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-25 09:30:00,365.6000061035156,370.8599853515625,365.3999938964844,368.3900146484375,365.5215759277344,9684500,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-26 09:30:00,368.3800048828125,369.4400024414063,364.1300048828125,364.3800048828125,361.5428161621094,7888700,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-27 09:30:00,365.1000061035156,373.739990234375,364.0799865722656,372.6300048828125,369.7285461425781,11219100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-30 09:30:00,372.55999755859375,381.489990234375,370.5199890136719,380.6600036621094,377.696044921875,13547300,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-08-31 09:30:00,379.9500122070313,382.760009765625,378.7999877929688,379.3800048828125,376.4259948730469,12345400,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-09-01 09:30:00,379.5899963378906,384.3299865722656,378.80999755859375,382.0499877929688,379.0751953125,11567200,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-09-02 09:30:00,381.5,381.75,374.05999755859375,375.2799987792969,372.3579711914063,14832900,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-09-03 09:30:00,374.75,377.1600036621094,373.1099853515625,376.260009765625,373.3302917480469,7509600,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-09-07 09:30:00,375.8800048828125,382.9599914550781,373.1499938964844,382.1799926757813,379.2042236328125,10793800,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2021-09-08 09:30:00,380.1600036621094,380.8699951171875,374.7900085449219,377.5700073242188,374.630126953125,11067200,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
